C0	D0	0.185646958012
C0	D1	0.930934018852
C0	D2	0.771893744644
C0	D3	0.153170522708
C0	D4	0.856898029135
C0	D5	0.357797772065
C0	D6	0.136503856041
C0	D7	0.136975149957
C0	D8	0.909682947729
C0	D9	0.33119108826
C0	D10	0.0888603256213
C0	D11	0.662125107112
C0	D12	0.781148243359
C0	D13	0.279734361611
C0	D14	0.683761782348
C0	D15	0.831576692374
C0	D16	0.806855184233
C0	D17	0.804327335047
C0	D18	0.097557840617
C0	D19	0.158611825193
C0	D20	0.691088260497
C0	D21	0.785089974293
C0	D22	0.929562982005
C0	D23	0.242459297344
C1	D0	0.276692373608
C1	D1	0.248329048843
C1	D2	0.62236503856
C1	D3	0.0358611825193
C1	D4	0.014824335904
C1	D5	0.148329048843
C1	D6	0.0345329905741
C1	D7	0.125621251071
C1	D8	0.91559554413
C1	D9	0.310839760069
C1	D10	0.530334190231
C1	D11	0.351670951157
C1	D12	0.7
C1	D13	0.227035132819
C1	D14	0.137789203085
C1	D15	0.683376178235
C1	D16	0.736418166238
C1	D17	0.755269922879
C1	D18	0.300171379606
C1	D19	0.0421593830334
C1	D20	0.199528706084
C1	D21	0.470779777207
C1	D22	0.850728363325
C1	D23	0.366538131962
C2	D0	0.216538131962
C2	D1	0.242116538132
C2	D2	0.379734361611
C2	D3	0.0840616966581
C2	D4	0.575749785775
C2	D5	0.0401885175664
C2	D6	0.276992287918
C2	D7	0.325021422451
C2	D8	0.934790059983
C2	D9	0.209854327335
C2	D10	0.293744644387
C2	D11	0.304798628963
C2	D12	0.24824335904
C2	D13	0.279434447301
C2	D14	0.334447300771
C2	D15	0.563024850043
C2	D17	0.799785775493
C2	D18	0.301585261354
C2	D19	0.0494430162811
C2	D20	0.212382176521
C2	D21	0.17823479006
C2	D22	0.73204798629
C2	D23	0.111568123393
C3	D0	0.181533847472
C3	D1	0.216109682948
C3	D2	0.780548414739
C3	D3	0.014824335904
C3	D4	0.749528706084
C3	D5	0.181962296487
C3	D6	0.131576692374
C3	D7	0.261739502999
C3	D8	0.962296486718
C3	D9	0.534018851757
C3	D10	0.48706083976
C3	D11	0.532904884319
C3	D12	0.726006855184
C3	D13	0.608783204799
C3	D14	0.292673521851
C3	D15	0.903684661525
C3	D16	0.80145672665
C3	D17	0.952784918595
C3	D18	0.34970008569
C3	D19	0.117994858612
C3	D20	0.558783204799
C3	D21	0.713453299057
C3	D22	0.881748071979
C3	D23	0.622964867181
C4	D0	0.014824335904
C4	D1	0.226092544987
C4	D2	0.647814910026
C4	D3	0.014824335904
C4	D4	0.791602399314
C4	D5	0.0362467866324
C4	D6	0.312810625536
C4	D7	0.113796058269
C4	D8	0.919537275064
C4	D9	0.467009425878
C4	D10	0.616880891174
C4	D11	0.405655526992
C4	D12	0.468251928021
C4	D13	0.332733504713
C4	D14	0.322150814053
C4	D15	0.773778920308
C4	D16	0.758868894602
C4	D17	0.836932305056
C4	D18	0.250085689803
C4	D19	0.161610968295
C4	D20	0.541645244216
C4	D21	0.313410454156
C4	D22	0.893916023993
C4	D23	0.193101970865
C5	D0	0.499528706084
C5	D3	0.457754927164
C5	D4	0.813710368466
C5	D5	0.640916880891
C5	D7	0.794001713796
C5	D8	0.972407883462
C5	D9	0.663581833762
C5	D10	0.640745501285
C5	D11	0.61233933162
C5	D12	0.287275064267
C5	D13	0.235347043702
C5	D14	0.369065981148
C5	D15	0.845929734362
C5	D17	0.850214224507
C5	D18	0.207754927164
C5	D19	0.483761782348
C5	D20	0.793916023993
C5	D21	0.442073693231
C5	D22	0.897429305913
C5	D23	0.529348757498
C6	D0	0.635989717224
C6	D1	0.20912596401
C6	D2	0.76675235647
C6	D3	0.108483290488
C6	D4	0.853127677806
C6	D5	0.356426735219
C6	D6	0.583461868038
C6	D7	0.201799485861
C6	D8	0.928877463582
C6	D9	0.513881748072
C6	D10	0.762039417309
C6	D11	0.503556126821
C6	D12	0.536589545844
C6	D13	0.657840616967
C6	D14	0.591259640103
C6	D15	0.517437874893
C6	D17	0.812510711225
C6	D18	0.0803770351328
C6	D19	0.214095972579
C6	D20	0.797000856898
C6	D21	0.460925449871
C6	D22	0.84824335904
C6	D23	0.579177377892
C7	D0	0.123479005998
C7	D1	0.458354755784
C7	D2	0.476820908312
C7	D3	0.0974293059126
C7	D4	0.654241645244
C7	D5	0.121422450728
C7	D6	0.0453299057412
C7	D7	0.180719794344
C7	D8	0.842673521851
C7	D9	0.65235646958
C7	D10	0.822107969152
C7	D11	0.0598114824336
C7	D12	0.898800342759
C7	D13	0.858611825193
C7	D14	0.598157669237
C7	D15	0.68971722365
C7	D16	0.827249357326
C7	D17	0.822964867181
C7	D18	0.103641816624
C7	D19	0.0905312767781
C7	D20	0.327677806341
C7	D21	0.910968294773
C7	D22	0.922707797772
C7	D23	0.906255355613
C8	D0	0.331062553556
C8	D1	0.371422450728
C8	D2	0.534275921165
C8	D3	0.188860325621
C8	D4	0.832305055698
C8	D5	0.13881748072
C8	D6	0.506640959726
C8	D7	0.149443016281
C8	D8	0.966923736075
C8	D9	0.249871465296
C8	D10	0.234275921165
C8	D11	0.308868894602
C8	D12	0.357026563839
C8	D13	0.0698371893745
C8	D14	0.184275921165
C8	D15	0.835047129392
C8	D16	0.834532990574
C8	D17	0.792287917738
C8	D18	0.279562982005
C8	D19	0.014824335904
C8	D20	0.760325621251
C8	D21	0.548071979434
C8	D22	0.895629820051
C8	D23	0.100471293916
C9	D0	0.135989717224
C9	D1	0.128663239075
C9	D2	0.675064267352
C9	D3	0.453299057412
C9	D4	0.731362467866
C9	D5	0.273436161097
C9	D6	0.509468723222
C9	D7	0.693059125964
C9	D8	0.951670951157
C9	D9	0.503256212511
C9	D10	0.731833761782
C9	D11	0.206640959726
C9	D12	0.673693230506
C9	D13	0.645329905741
C9	D14	0.807112253642
C9	D15	0.852142245073
C9	D16	0.915938303342
C9	D17	0.944215938303
C9	D18	0.149100257069
C9	D19	0.101499571551
C9	D20	0.521336760925
C9	D21	0.599485861183
C9	D22	0.948843187661
C9	D23	0.482176520994
C10	D0	0.167780634105
C10	D3	0.600771208226
C10	D4	0.739074550129
C10	D5	0.27793487575
C10	D7	0.441902313625
C10	D8	0.871122536418
C10	D9	0.692630676949
C10	D10	0.468037703513
C10	D11	0.656555269923
C10	D12	0.72823479006
C10	D13	0.774978577549
C10	D14	0.260411311054
C10	D15	0.78646101114
C10	D17	0.702999143102
C10	D18	0.0948157669237
C10	D20	0.143273350471
C10	D21	0.619065981148
C10	D22	0.873264781491
C10	D23	0.759554413025
C11	D0	0.166666666667
C11	D1	0.185089974293
C11	D2	0.634790059983
C11	D3	0.327249357326
C11	D4	0.885775492716
C11	D5	0.0929734361611
C11	D6	0.229648671808
C11	D7	0.25706940874
C11	D8	0.978920308483
C11	D9	0.664824335904
C11	D10	0.757926306769
C11	D11	0.439674378749
C11	D12	0.681662382177
C11	D13	0.284275921165
C11	D14	0.570908311911
C11	D15	0.894944301628
C11	D16	0.861525278492
C11	D17	0.934618680377
C11	D18	0.465081405313
C11	D19	0.0420736932305
C11	D20	0.81910882605
C11	D21	0.64293059126
C11	D22	0.970865467009
C11	D23	0.0743787489289
C12	D0	0.014824335904
C12	D1	0.0837189374464
C12	D2	0.748500428449
C12	D3	0.014824335904
C12	D4	0.514567266495
C12	D6	0.014824335904
C12	D7	0.185175664096
C12	D8	0.895929734362
C12	D9	0.188431876607
C12	D10	0.296529562982
C12	D11	0.424935732648
C12	D12	0.624592973436
C12	D13	0.513367609254
C12	D14	0.136589545844
C12	D15	0.759297343616
C12	D16	0.803170522708
C12	D17	0.813453299057
C12	D18	0.225064267352
C12	D19	0.014824335904
C12	D20	0.219794344473
C12	D22	0.953641816624
C12	D23	0.482604970009
C13	D0	0.814652956298
C13	D1	0.759982862039
C13	D2	0.862553556127
C13	D3	0.731576692374
C13	D4	0.80205655527
C13	D5	0.671122536418
C13	D6	0.791002570694
C13	D7	0.6558697515
C13	D8	1.0
C13	D9	0.714310197087
C13	D10	0.849614395887
C13	D11	0.805398457584
C13	D12	0.728449014567
C13	D13	0.682433590403
C13	D14	0.754498714653
C13	D15	0.969580119966
C13	D16	0.972922022279
C13	D17	0.879391602399
C13	D18	0.722193658955
C13	D19	0.87823479006
C13	D20	0.79854327335
C13	D21	0.752613538989
C13	D22	0.984233076264
C13	D23	0.695329905741
C14	D0	0.112039417309
C14	D1	0.452613538989
C14	D2	0.727120822622
C14	D3	0.014824335904
C14	D4	0.71293916024
C14	D5	0.0809768637532
C14	D6	0.407326478149
C14	D7	0.157712082262
C14	D8	0.982090831191
C14	D9	0.469622964867
C14	D10	0.670351328192
C14	D11	0.409468723222
C14	D12	0.785861182519
C14	D13	0.723093401885
C14	D14	0.339074550129
C14	D15	0.705141388175
C14	D16	0.800342759212
C14	D17	0.863153384747
C14	D18	0.249614395887
C14	D19	0.3823479006
C14	D20	0.148671808055
C14	D21	0.837017994859
C14	D22	0.892887746358
C14	D23	0.88500428449
C15	D0	0.680719794344
C15	D1	0.800942587832
C15	D2	0.851499571551
C15	D3	0.722750642674
C15	D4	0.964524421594
C15	D5	0.509468723222
C15	D6	0.764181662382
C15	D7	0.522793487575
C15	D8	0.998628963153
C15	D9	0.753127677806
C15	D10	0.864781491003
C15	D11	0.619323050557
C15	D12	0.878920308483
C15	D13	0.739760068552
C15	D14	0.714053127678
C15	D15	0.984918594687
C15	D16	0.968551842331
C15	D17	0.937275064267
C15	D18	0.729734361611
C15	D19	0.75852613539
C15	D20	0.833419023136
C15	D21	0.698500428449
C15	D22	0.937017994859
C15	D23	0.592459297344
C16	D0	0.451670951157
C16	D1	0.29854327335
C16	D2	0.630934018852
C16	D3	0.582604970009
C16	D4	0.584918594687
C16	D5	0.105398457584
C16	D6	0.449614395887
C16	D7	0.352270779777
C16	D8	0.986803770351
C16	D9	0.347814910026
C16	D10	0.377035132819
C16	D11	0.250899742931
C16	D12	0.145072836332
C16	D13	0.449528706084
C16	D14	0.453556126821
C16	D15	0.807883461868
C16	D16	0.867694944302
C16	D17	0.864181662382
C16	D18	0.0699228791774
C16	D19	0.156898029135
C16	D20	0.261053984576
C16	D21	0.556512425021
C16	D22	0.93470437018
C16	D23	0.152784918595
C17	D0	0.274250214225
C17	D2	0.674892887746
C17	D3	0.452956298201
C17	D4	0.737874892888
C17	D5	0.159297343616
C17	D7	0.397514995716
